5.000000000000000000e+00,4.020000000000000000e+02,8.380000000000000000e+02
5.000000000000000000e+00,4.040000000000000000e+02,7.030000000000000000e+02
5.000000000000000000e+00,4.070000000000000000e+02,8.710000000000000000e+02
5.000000000000000000e+00,4.150000000000000000e+02,7.040000000000000000e+02
5.000000000000000000e+00,4.280000000000000000e+02,7.040000000000000000e+02
5.000000000000000000e+00,4.460000000000000000e+02,6.690000000000000000e+02
5.000000000000000000e+00,4.460000000000000000e+02,7.230000000000000000e+02
5.000000000000000000e+00,4.490000000000000000e+02,7.190000000000000000e+02
5.000000000000000000e+00,4.570000000000000000e+02,7.500000000000000000e+02
5.000000000000000000e+00,4.620000000000000000e+02,7.610000000000000000e+02
5.000000000000000000e+00,4.720000000000000000e+02,7.130000000000000000e+02
5.000000000000000000e+00,4.760000000000000000e+02,6.890000000000000000e+02
5.000000000000000000e+00,4.860000000000000000e+02,6.450000000000000000e+02
5.000000000000000000e+00,4.920000000000000000e+02,8.520000000000000000e+02
5.000000000000000000e+00,5.130000000000000000e+02,6.440000000000000000e+02
5.000000000000000000e+00,5.550000000000000000e+02,6.500000000000000000e+02
5.000000000000000000e+00,5.590000000000000000e+02,8.490000000000000000e+02
5.000000000000000000e+00,5.670000000000000000e+02,6.260000000000000000e+02
5.000000000000000000e+00,5.860000000000000000e+02,8.960000000000000000e+02
5.000000000000000000e+00,5.900000000000000000e+02,7.090000000000000000e+02
6.000000000000000000e+00,3.350000000000000000e+02,7.500000000000000000e+02
6.000000000000000000e+00,3.350000000000000000e+02,7.610000000000000000e+02
6.000000000000000000e+00,3.350000000000000000e+02,7.920000000000000000e+02
6.000000000000000000e+00,3.430000000000000000e+02,7.970000000000000000e+02
6.000000000000000000e+00,3.480000000000000000e+02,7.890000000000000000e+02
6.000000000000000000e+00,3.540000000000000000e+02,7.060000000000000000e+02
6.000000000000000000e+00,3.560000000000000000e+02,8.060000000000000000e+02
6.000000000000000000e+00,3.650000000000000000e+02,6.990000000000000000e+02
6.000000000000000000e+00,3.670000000000000000e+02,7.480000000000000000e+02
