3.000000000000000000e+00,4.260000000000000000e+02,8.260000000000000000e+02
7.000000000000000000e+00,4.880000000000000000e+02,4.590000000000000000e+02
9.000000000000000000e+00,3.070000000000000000e+02,6.710000000000000000e+02
4.000000000000000000e+00,3.390000000000000000e+02,7.060000000000000000e+02
9.000000000000000000e+00,3.730000000000000000e+02,7.660000000000000000e+02
9.000000000000000000e+00,3.290000000000000000e+02,8.080000000000000000e+02
5.000000000000000000e+00,3.130000000000000000e+02,7.460000000000000000e+02
4.000000000000000000e+00,3.690000000000000000e+02,7.890000000000000000e+02
3.000000000000000000e+00,3.950000000000000000e+02,6.330000000000000000e+02
7.000000000000000000e+00,2.990000000000000000e+02,7.490000000000000000e+02
7.000000000000000000e+00,3.760000000000000000e+02,4.740000000000000000e+02
8.000000000000000000e+00,4.500000000000000000e+02,6.860000000000000000e+02
4.000000000000000000e+00,3.650000000000000000e+02,7.170000000000000000e+02
8.000000000000000000e+00,6.430000000000000000e+02,7.130000000000000000e+02
5.000000000000000000e+00,3.410000000000000000e+02,7.960000000000000000e+02
7.000000000000000000e+00,4.780000000000000000e+02,4.560000000000000000e+02
9.000000000000000000e+00,3.010000000000000000e+02,6.940000000000000000e+02
5.000000000000000000e+00,3.400000000000000000e+02,8.160000000000000000e+02
9.000000000000000000e+00,3.000000000000000000e+02,6.690000000000000000e+02
7.000000000000000000e+00,4.310000000000000000e+02,9.470000000000000000e+02
7.000000000000000000e+00,5.410000000000000000e+02,4.870000000000000000e+02
7.000000000000000000e+00,5.520000000000000000e+02,4.980000000000000000e+02
8.000000000000000000e+00,4.490000000000000000e+02,9.560000000000000000e+02
9.000000000000000000e+00,3.600000000000000000e+02,6.980000000000000000e+02
5.000000000000000000e+00,4.010000000000000000e+02,8.510000000000000000e+02
6.000000000000000000e+00,4.450000000000000000e+02,4.560000000000000000e+02
8.000000000000000000e+00,3.190000000000000000e+02,8.030000000000000000e+02
7.000000000000000000e+00,5.110000000000000000e+02,4.680000000000000000e+02
9.000000000000000000e+00,3.420000000000000000e+02,8.230000000000000000e+02
5.000000000000000000e+00,3.270000000000000000e+02,7.800000000000000000e+02
7.000000000000000000e+00,4.510000000000000000e+02,9.590000000000000000e+02
7.000000000000000000e+00,5.550000000000000000e+02,5.000000000000000000e+02
7.000000000000000000e+00,4.990000000000000000e+02,4.630000000000000000e+02
7.000000000000000000e+00,5.970000000000000000e+02,5.520000000000000000e+02
5.000000000000000000e+00,3.030000000000000000e+02,5.990000000000000000e+02
4.000000000000000000e+00,4.870000000000000000e+02,5.780000000000000000e+02
7.000000000000000000e+00,2.900000000000000000e+02,7.030000000000000000e+02
8.000000000000000000e+00,3.280000000000000000e+02,5.120000000000000000e+02
9.000000000000000000e+00,4.170000000000000000e+02,4.990000000000000000e+02
9.000000000000000000e+00,3.670000000000000000e+02,8.570000000000000000e+02
7.000000000000000000e+00,4.100000000000000000e+02,4.610000000000000000e+02
9.000000000000000000e+00,4.270000000000000000e+02,8.620000000000000000e+02
8.000000000000000000e+00,3.320000000000000000e+02,5.080000000000000000e+02
8.000000000000000000e+00,4.880000000000000000e+02,4.850000000000000000e+02
8.000000000000000000e+00,4.200000000000000000e+02,9.270000000000000000e+02
9.000000000000000000e+00,3.700000000000000000e+02,4.900000000000000000e+02
4.000000000000000000e+00,3.820000000000000000e+02,7.870000000000000000e+02
8.000000000000000000e+00,3.590000000000000000e+02,5.220000000000000000e+02
9.000000000000000000e+00,3.410000000000000000e+02,5.350000000000000000e+02
5.000000000000000000e+00,3.400000000000000000e+02,6.490000000000000000e+02
4.000000000000000000e+00,4.620000000000000000e+02,6.590000000000000000e+02
8.000000000000000000e+00,3.800000000000000000e+02,8.840000000000000000e+02
8.000000000000000000e+00,2.850000000000000000e+02,6.420000000000000000e+02
7.000000000000000000e+00,3.680000000000000000e+02,4.780000000000000000e+02
4.000000000000000000e+00,3.570000000000000000e+02,7.760000000000000000e+02
9.000000000000000000e+00,3.010000000000000000e+02,6.860000000000000000e+02
8.000000000000000000e+00,3.910000000000000000e+02,4.910000000000000000e+02
4.000000000000000000e+00,5.160000000000000000e+02,6.970000000000000000e+02
4.000000000000000000e+00,4.570000000000000000e+02,5.360000000000000000e+02
9.000000000000000000e+00,3.700000000000000000e+02,8.280000000000000000e+02
8.000000000000000000e+00,2.860000000000000000e+02,6.320000000000000000e+02
3.000000000000000000e+00,3.810000000000000000e+02,6.410000000000000000e+02
9.000000000000000000e+00,3.650000000000000000e+02,6.390000000000000000e+02
4.000000000000000000e+00,3.570000000000000000e+02,6.120000000000000000e+02
5.000000000000000000e+00,3.450000000000000000e+02,6.390000000000000000e+02
8.000000000000000000e+00,3.090000000000000000e+02,7.730000000000000000e+02
7.000000000000000000e+00,4.570000000000000000e+02,9.620000000000000000e+02
6.000000000000000000e+00,2.850000000000000000e+02,6.730000000000000000e+02
5.000000000000000000e+00,4.060000000000000000e+02,4.700000000000000000e+02
3.000000000000000000e+00,4.380000000000000000e+02,6.190000000000000000e+02
9.000000000000000000e+00,4.030000000000000000e+02,8.870000000000000000e+02
8.000000000000000000e+00,3.200000000000000000e+02,6.000000000000000000e+02
3.000000000000000000e+00,5.100000000000000000e+02,7.120000000000000000e+02
8.000000000000000000e+00,3.160000000000000000e+02,6.060000000000000000e+02
8.000000000000000000e+00,3.150000000000000000e+02,5.910000000000000000e+02
8.000000000000000000e+00,4.440000000000000000e+02,8.730000000000000000e+02
4.000000000000000000e+00,3.260000000000000000e+02,7.740000000000000000e+02
6.000000000000000000e+00,4.070000000000000000e+02,9.070000000000000000e+02
9.000000000000000000e+00,3.200000000000000000e+02,5.560000000000000000e+02
9.000000000000000000e+00,3.230000000000000000e+02,6.880000000000000000e+02
9.000000000000000000e+00,4.070000000000000000e+02,4.860000000000000000e+02
8.000000000000000000e+00,4.070000000000000000e+02,7.630000000000000000e+02
7.000000000000000000e+00,5.380000000000000000e+02,9.670000000000000000e+02
9.000000000000000000e+00,3.600000000000000000e+02,7.530000000000000000e+02
9.000000000000000000e+00,4.030000000000000000e+02,8.060000000000000000e+02
8.000000000000000000e+00,3.510000000000000000e+02,6.890000000000000000e+02
9.000000000000000000e+00,3.560000000000000000e+02,8.300000000000000000e+02
6.000000000000000000e+00,5.900000000000000000e+02,5.440000000000000000e+02
3.000000000000000000e+00,4.550000000000000000e+02,6.830000000000000000e+02
9.000000000000000000e+00,4.170000000000000000e+02,8.250000000000000000e+02
8.000000000000000000e+00,4.760000000000000000e+02,6.890000000000000000e+02
5.000000000000000000e+00,3.620000000000000000e+02,7.700000000000000000e+02
7.000000000000000000e+00,3.630000000000000000e+02,8.740000000000000000e+02
8.000000000000000000e+00,2.950000000000000000e+02,6.250000000000000000e+02
8.000000000000000000e+00,5.550000000000000000e+02,5.640000000000000000e+02
5.000000000000000000e+00,3.200000000000000000e+02,7.640000000000000000e+02
8.000000000000000000e+00,4.050000000000000000e+02,4.780000000000000000e+02
4.000000000000000000e+00,4.370000000000000000e+02,4.980000000000000000e+02
6.000000000000000000e+00,3.750000000000000000e+02,8.630000000000000000e+02
7.000000000000000000e+00,4.580000000000000000e+02,4.540000000000000000e+02
5.000000000000000000e+00,4.030000000000000000e+02,9.000000000000000000e+02
4.000000000000000000e+00,3.950000000000000000e+02,6.600000000000000000e+02
9.000000000000000000e+00,4.130000000000000000e+02,6.610000000000000000e+02
9.000000000000000000e+00,3.310000000000000000e+02,8.220000000000000000e+02
4.000000000000000000e+00,3.680000000000000000e+02,5.830000000000000000e+02
9.000000000000000000e+00,3.740000000000000000e+02,5.310000000000000000e+02
7.000000000000000000e+00,6.260000000000000000e+02,6.290000000000000000e+02
9.000000000000000000e+00,5.390000000000000000e+02,9.440000000000000000e+02
9.000000000000000000e+00,4.380000000000000000e+02,8.190000000000000000e+02
5.000000000000000000e+00,4.460000000000000000e+02,8.790000000000000000e+02
9.000000000000000000e+00,3.680000000000000000e+02,8.500000000000000000e+02
4.000000000000000000e+00,4.060000000000000000e+02,8.120000000000000000e+02
8.000000000000000000e+00,3.820000000000000000e+02,6.490000000000000000e+02
9.000000000000000000e+00,6.040000000000000000e+02,8.820000000000000000e+02
8.000000000000000000e+00,2.970000000000000000e+02,6.120000000000000000e+02
3.000000000000000000e+00,4.490000000000000000e+02,6.050000000000000000e+02
4.000000000000000000e+00,3.490000000000000000e+02,7.330000000000000000e+02
9.000000000000000000e+00,3.560000000000000000e+02,7.760000000000000000e+02
9.000000000000000000e+00,3.990000000000000000e+02,8.310000000000000000e+02
5.000000000000000000e+00,3.200000000000000000e+02,6.790000000000000000e+02
8.000000000000000000e+00,3.070000000000000000e+02,7.280000000000000000e+02
8.000000000000000000e+00,3.300000000000000000e+02,8.190000000000000000e+02
9.000000000000000000e+00,4.440000000000000000e+02,6.780000000000000000e+02
9.000000000000000000e+00,3.220000000000000000e+02,7.130000000000000000e+02
9.000000000000000000e+00,3.100000000000000000e+02,6.880000000000000000e+02
4.000000000000000000e+00,3.870000000000000000e+02,8.230000000000000000e+02
6.000000000000000000e+00,4.180000000000000000e+02,4.590000000000000000e+02
7.000000000000000000e+00,3.130000000000000000e+02,7.940000000000000000e+02
3.000000000000000000e+00,4.010000000000000000e+02,7.230000000000000000e+02
4.000000000000000000e+00,4.430000000000000000e+02,5.070000000000000000e+02
4.000000000000000000e+00,4.540000000000000000e+02,4.910000000000000000e+02
4.000000000000000000e+00,3.610000000000000000e+02,6.070000000000000000e+02
9.000000000000000000e+00,3.980000000000000000e+02,5.450000000000000000e+02
9.000000000000000000e+00,3.150000000000000000e+02,6.200000000000000000e+02
5.000000000000000000e+00,3.550000000000000000e+02,8.170000000000000000e+02
8.000000000000000000e+00,3.840000000000000000e+02,6.660000000000000000e+02
4.000000000000000000e+00,4.850000000000000000e+02,8.620000000000000000e+02
9.000000000000000000e+00,3.880000000000000000e+02,6.030000000000000000e+02
8.000000000000000000e+00,5.150000000000000000e+02,4.770000000000000000e+02
9.000000000000000000e+00,3.530000000000000000e+02,7.840000000000000000e+02
5.000000000000000000e+00,3.320000000000000000e+02,6.680000000000000000e+02
4.000000000000000000e+00,3.540000000000000000e+02,6.320000000000000000e+02
8.000000000000000000e+00,6.090000000000000000e+02,7.180000000000000000e+02
8.000000000000000000e+00,4.090000000000000000e+02,9.270000000000000000e+02
8.000000000000000000e+00,3.950000000000000000e+02,6.950000000000000000e+02
9.000000000000000000e+00,4.330000000000000000e+02,8.970000000000000000e+02
8.000000000000000000e+00,4.370000000000000000e+02,6.930000000000000000e+02
8.000000000000000000e+00,3.320000000000000000e+02,8.340000000000000000e+02
2.000000000000000000e+00,4.620000000000000000e+02,8.420000000000000000e+02
9.000000000000000000e+00,3.600000000000000000e+02,6.740000000000000000e+02
9.000000000000000000e+00,3.470000000000000000e+02,7.130000000000000000e+02
7.000000000000000000e+00,4.820000000000000000e+02,9.710000000000000000e+02
8.000000000000000000e+00,4.330000000000000000e+02,5.670000000000000000e+02
8.000000000000000000e+00,3.290000000000000000e+02,6.410000000000000000e+02
8.000000000000000000e+00,4.190000000000000000e+02,6.350000000000000000e+02
3.000000000000000000e+00,4.070000000000000000e+02,7.530000000000000000e+02
4.000000000000000000e+00,4.040000000000000000e+02,5.950000000000000000e+02
8.000000000000000000e+00,3.760000000000000000e+02,4.910000000000000000e+02
5.000000000000000000e+00,5.340000000000000000e+02,4.990000000000000000e+02
5.000000000000000000e+00,3.270000000000000000e+02,6.360000000000000000e+02
8.000000000000000000e+00,3.120000000000000000e+02,6.170000000000000000e+02
5.000000000000000000e+00,3.130000000000000000e+02,7.310000000000000000e+02
9.000000000000000000e+00,5.680000000000000000e+02,8.650000000000000000e+02
5.000000000000000000e+00,3.010000000000000000e+02,6.610000000000000000e+02
8.000000000000000000e+00,3.800000000000000000e+02,6.830000000000000000e+02
7.000000000000000000e+00,5.240000000000000000e+02,9.690000000000000000e+02
7.000000000000000000e+00,4.770000000000000000e+02,9.690000000000000000e+02
7.000000000000000000e+00,3.340000000000000000e+02,8.280000000000000000e+02
8.000000000000000000e+00,4.850000000000000000e+02,7.460000000000000000e+02
4.000000000000000000e+00,4.100000000000000000e+02,6.030000000000000000e+02
9.000000000000000000e+00,6.090000000000000000e+02,7.750000000000000000e+02
8.000000000000000000e+00,4.640000000000000000e+02,5.810000000000000000e+02
9.000000000000000000e+00,3.120000000000000000e+02,6.680000000000000000e+02
4.000000000000000000e+00,4.250000000000000000e+02,8.350000000000000000e+02
9.000000000000000000e+00,4.330000000000000000e+02,8.660000000000000000e+02
9.000000000000000000e+00,3.470000000000000000e+02,7.930000000000000000e+02
8.000000000000000000e+00,3.820000000000000000e+02,6.610000000000000000e+02
5.000000000000000000e+00,5.190000000000000000e+02,9.640000000000000000e+02
5.000000000000000000e+00,3.170000000000000000e+02,6.720000000000000000e+02
