index,axis-0,axis-1,axis-2
63.0,4.0,214.0,540.0
64.0,4.0,214.0,660.0
65.0,4.0,216.0,488.0
66.0,4.0,217.0,684.0
67.0,4.0,218.0,652.0
68.0,4.0,219.0,478.0
69.0,4.0,220.0,588.0
70.0,4.0,220.0,637.0
71.0,4.0,221.0,538.0
72.0,4.0,221.0,567.0
73.0,4.0,221.0,630.0
74.0,4.0,221.0,693.0
75.0,4.0,222.0,467.0
76.0,4.0,222.0,495.0
77.0,4.0,223.0,606.0
78.0,4.0,224.0,714.0
79.0,4.0,226.0,484.0
80.0,4.0,226.0,665.0
81.0,4.0,227.0,700.0
82.0,4.0,230.0,506.0
83.0,4.0,230.0,597.0
84.0,4.0,230.0,605.0
85.0,4.0,230.0,653.0
86.0,4.0,231.0,482.0
87.0,4.0,231.0,524.0
88.0,4.0,231.0,580.0
89.0,4.0,232.0,708.0
90.0,4.0,233.0,462.0
91.0,4.0,234.0,569.0
92.0,4.0,234.0,646.0
93.0,4.0,234.0,696.0
94.0,4.0,235.0,495.0
95.0,4.0,236.0,736.0
96.0,4.0,238.0,484.0
97.0,4.0,239.0,604.0
98.0,4.0,240.0,471.0
99.0,4.0,240.0,686.0
100.0,4.0,242.0,724.0
101.0,4.0,243.0,715.0
102.0,4.0,244.0,632.0
103.0,4.0,244.0,710.0
104.0,4.0,244.0,736.0
105.0,4.0,245.0,730.0
106.0,4.0,247.0,479.0
107.0,4.0,247.0,503.0
108.0,4.0,247.0,650.0
109.0,4.0,248.0,534.0
110.0,4.0,248.0,569.0
111.0,4.0,248.0,689.0
112.0,4.0,249.0,621.0
113.0,4.0,253.0,527.0
114.0,4.0,253.0,685.0
115.0,4.0,254.0,492.0
116.0,4.0,254.0,632.0
117.0,4.0,255.0,625.0
118.0,4.0,255.0,771.0
119.0,4.0,256.0,509.0
120.0,4.0,258.0,594.0
121.0,4.0,258.0,760.0
122.0,4.0,259.0,475.0
123.0,4.0,259.0,665.0
124.0,4.0,261.0,730.0
125.0,4.0,262.0,512.0
126.0,4.0,264.0,489.0
127.0,4.0,265.0,727.0
128.0,4.0,267.0,473.0
129.0,4.0,267.0,689.0
130.0,4.0,267.0,749.0
131.0,4.0,267.0,769.0
132.0,4.0,269.0,569.0
133.0,4.0,269.0,776.0
134.0,4.0,270.0,490.0
135.0,4.0,270.0,759.0
136.0,4.0,271.0,723.0
137.0,4.0,273.0,645.0
138.0,4.0,273.0,717.0
139.0,4.0,276.0,782.0
140.0,4.0,277.0,443.0
141.0,4.0,277.0,703.0
142.0,4.0,277.0,710.0
143.0,4.0,277.0,738.0
144.0,4.0,278.0,506.0
145.0,4.0,278.0,622.0
146.0,4.0,279.0,662.0
147.0,4.0,280.0,727.0
148.0,4.0,280.0,752.0
149.0,4.0,282.0,741.0
150.0,4.0,283.0,628.0
151.0,4.0,283.0,693.0
152.0,4.0,283.0,785.0
153.0,4.0,284.0,623.0
154.0,4.0,284.0,769.0
155.0,4.0,285.0,665.0
156.0,4.0,285.0,750.0
157.0,4.0,285.0,806.0
158.0,4.0,287.0,445.0
159.0,4.0,287.0,791.0
160.0,4.0,288.0,455.0
161.0,4.0,288.0,617.0
162.0,4.0,288.0,650.0
163.0,4.0,289.0,675.0
164.0,4.0,289.0,709.0
165.0,4.0,289.0,733.0
166.0,4.0,291.0,487.0
167.0,4.0,291.0,756.0
168.0,4.0,291.0,789.0
169.0,4.0,292.0,696.0
170.0,4.0,293.0,726.0
171.0,4.0,294.0,618.0
172.0,4.0,294.0,747.0
173.0,4.0,295.0,718.0
174.0,4.0,297.0,661.0
175.0,4.0,298.0,731.0
176.0,4.0,298.0,740.0
177.0,4.0,298.0,770.0
178.0,4.0,298.0,802.0
179.0,4.0,299.0,479.0
180.0,4.0,299.0,534.0
181.0,4.0,300.0,524.0
182.0,4.0,302.0,506.0
183.0,4.0,302.0,707.0
184.0,4.0,302.0,753.0
185.0,4.0,302.0,777.0
186.0,4.0,303.0,447.0
187.0,4.0,303.0,577.0
188.0,4.0,303.0,786.0
189.0,4.0,305.0,646.0
190.0,4.0,306.0,586.0
191.0,4.0,307.0,710.0
192.0,4.0,308.0,538.0
193.0,4.0,309.0,717.0
194.0,4.0,310.0,493.0
195.0,4.0,312.0,517.0
196.0,4.0,316.0,764.0
197.0,4.0,316.0,811.0
198.0,4.0,316.0,816.0
199.0,4.0,317.0,623.0
200.0,4.0,318.0,510.0
201.0,4.0,319.0,525.0
202.0,4.0,319.0,730.0
203.0,4.0,319.0,827.0
204.0,4.0,320.0,761.0
205.0,4.0,321.0,818.0
206.0,4.0,322.0,484.0
207.0,4.0,322.0,497.0
208.0,4.0,322.0,609.0
209.0,4.0,322.0,733.0
210.0,4.0,323.0,614.0
211.0,4.0,323.0,638.0
212.0,4.0,323.0,799.0
213.0,4.0,325.0,776.0
214.0,4.0,326.0,571.0
215.0,4.0,326.0,699.0
216.0,4.0,327.0,726.0
217.0,4.0,328.0,592.0
218.0,4.0,328.0,751.0
219.0,4.0,328.0,833.0
220.0,4.0,329.0,541.0
221.0,4.0,329.0,562.0
222.0,4.0,329.0,718.0
223.0,4.0,329.0,757.0
224.0,4.0,329.0,787.0
225.0,4.0,330.0,707.0
226.0,4.0,330.0,801.0
227.0,4.0,330.0,835.0
228.0,4.0,331.0,736.0
229.0,4.0,332.0,709.0
230.0,4.0,334.0,444.0
231.0,4.0,334.0,451.0
232.0,4.0,335.0,501.0
233.0,4.0,335.0,647.0
234.0,4.0,335.0,837.0
235.0,4.0,336.0,591.0
236.0,4.0,337.0,751.0
237.0,4.0,338.0,653.0
238.0,4.0,340.0,621.0
239.0,4.0,341.0,696.0
240.0,4.0,342.0,568.0
241.0,4.0,342.0,833.0
242.0,4.0,344.0,450.0
243.0,4.0,344.0,742.0
244.0,4.0,344.0,806.0
245.0,4.0,345.0,558.0
246.0,4.0,345.0,632.0
247.0,4.0,345.0,721.0
248.0,4.0,345.0,734.0
249.0,4.0,346.0,839.0
250.0,4.0,347.0,607.0
251.0,4.0,348.0,783.0
252.0,4.0,353.0,815.0
253.0,4.0,355.0,609.0
254.0,4.0,355.0,847.0
255.0,4.0,356.0,453.0
256.0,4.0,356.0,535.0
257.0,4.0,356.0,790.0
258.0,4.0,357.0,660.0
259.0,4.0,361.0,706.0
260.0,4.0,362.0,498.0
261.0,4.0,362.0,572.0
262.0,4.0,362.0,767.0
263.0,4.0,362.0,813.0
264.0,4.0,364.0,857.0
265.0,4.0,365.0,762.0
266.0,4.0,365.0,807.0
267.0,4.0,365.0,814.0
268.0,4.0,366.0,540.0
269.0,4.0,366.0,687.0
270.0,4.0,367.0,469.0
271.0,4.0,368.0,776.0
272.0,4.0,368.0,798.0
273.0,4.0,370.0,488.0
274.0,4.0,371.0,763.0
275.0,4.0,372.0,456.0
276.0,4.0,372.0,484.0
277.0,4.0,372.0,519.0
278.0,4.0,372.0,847.0
279.0,4.0,373.0,474.0
280.0,4.0,374.0,500.0
281.0,4.0,375.0,449.0
282.0,4.0,375.0,567.0
283.0,4.0,377.0,489.0
284.0,4.0,378.0,790.0
285.0,4.0,379.0,766.0
286.0,4.0,379.0,811.0
287.0,4.0,380.0,758.0
288.0,4.0,381.0,586.0
289.0,4.0,381.0,749.0
290.0,4.0,381.0,833.0
291.0,4.0,382.0,494.0
292.0,4.0,383.0,609.0
293.0,4.0,383.0,822.0
294.0,4.0,385.0,802.0
295.0,4.0,387.0,797.0
296.0,4.0,388.0,729.0
297.0,4.0,388.0,765.0
298.0,4.0,389.0,716.0
299.0,4.0,390.0,854.0
300.0,4.0,391.0,483.0
301.0,4.0,391.0,490.0
302.0,4.0,391.0,821.0
303.0,4.0,392.0,532.0
304.0,4.0,395.0,704.0
305.0,4.0,395.0,785.0
306.0,4.0,395.0,826.0
307.0,4.0,396.0,779.0
308.0,4.0,398.0,601.0
309.0,4.0,398.0,613.0
310.0,4.0,399.0,491.0
311.0,4.0,401.0,692.0
312.0,4.0,402.0,705.0
313.0,4.0,403.0,627.0
314.0,4.0,404.0,481.0
315.0,4.0,404.0,496.0
316.0,4.0,404.0,747.0
317.0,4.0,404.0,785.0
318.0,4.0,405.0,551.0
319.0,4.0,405.0,723.0
320.0,4.0,406.0,783.0
321.0,4.0,407.0,578.0
322.0,4.0,408.0,471.0
323.0,4.0,408.0,534.0
324.0,4.0,409.0,744.0
325.0,4.0,412.0,806.0
326.0,4.0,414.0,556.0
327.0,4.0,416.0,712.0
328.0,4.0,422.0,763.0
329.0,4.0,422.0,835.0
330.0,4.0,423.0,844.0
331.0,4.0,425.0,597.0
332.0,4.0,425.0,760.0
333.0,4.0,426.0,609.0
334.0,4.0,427.0,560.0
335.0,4.0,430.0,471.0
336.0,4.0,430.0,502.0
337.0,4.0,433.0,737.0
338.0,4.0,433.0,749.0
339.0,4.0,441.0,492.0
340.0,4.0,441.0,639.0
341.0,4.0,442.0,507.0
342.0,4.0,442.0,753.0
343.0,4.0,442.0,757.0
344.0,4.0,443.0,673.0
345.0,4.0,444.0,678.0
346.0,4.0,444.0,719.0
347.0,4.0,446.0,776.0
348.0,4.0,448.0,604.0
349.0,4.0,448.0,708.0
350.0,4.0,448.0,765.0
351.0,4.0,448.0,828.0
352.0,4.0,449.0,749.0
353.0,4.0,451.0,801.0
354.0,4.0,452.0,654.0
355.0,4.0,453.0,779.0
356.0,4.0,453.0,795.0
357.0,4.0,454.0,588.0
358.0,4.0,454.0,647.0
359.0,4.0,454.0,695.0
360.0,4.0,454.0,762.0
361.0,4.0,455.0,739.0
362.0,4.0,456.0,609.0
363.0,4.0,458.0,566.0
364.0,4.0,461.0,688.0
365.0,4.0,462.0,590.0
366.0,4.0,462.0,770.0
367.0,4.0,462.0,803.0
368.0,4.0,463.0,604.0
369.0,4.0,463.0,670.0
370.0,4.0,465.0,703.0
371.0,4.0,467.0,607.0
372.0,4.0,469.0,633.0
373.0,4.0,471.0,572.0
374.0,4.0,475.0,751.0
375.0,4.0,476.0,545.0
376.0,4.0,478.0,571.0
377.0,4.0,479.0,509.0
378.0,4.0,482.0,593.0
379.0,4.0,487.0,624.0
380.0,4.0,492.0,634.0
381.0,4.0,493.0,651.0
382.0,4.0,503.0,652.0
383.0,4.0,509.0,581.0
384.0,4.0,565.0,661.0
385.0,5.0,154.0,577.0
386.0,5.0,156.0,593.0
387.0,5.0,157.0,599.0
388.0,5.0,171.0,511.0
389.0,5.0,176.0,658.0
390.0,5.0,181.0,496.0
391.0,5.0,185.0,658.0
392.0,5.0,187.0,523.0
393.0,5.0,193.0,668.0
394.0,5.0,209.0,693.0
395.0,5.0,212.0,699.0
396.0,5.0,214.0,464.0
397.0,5.0,214.0,705.0
398.0,5.0,219.0,709.0
399.0,5.0,228.0,449.0
400.0,5.0,230.0,724.0
401.0,5.0,234.0,446.0
402.0,5.0,235.0,449.0
403.0,5.0,235.0,747.0
404.0,5.0,240.0,752.0
405.0,5.0,244.0,763.0
406.0,5.0,246.0,691.0
407.0,5.0,253.0,774.0
408.0,5.0,254.0,675.0
409.0,5.0,259.0,778.0
410.0,5.0,262.0,785.0
411.0,5.0,276.0,436.0
412.0,5.0,313.0,434.0
413.0,5.0,329.0,436.0
414.0,5.0,337.0,437.0
415.0,5.0,340.0,851.0
416.0,5.0,341.0,438.0
417.0,5.0,363.0,442.0
418.0,5.0,363.0,452.0
419.0,5.0,372.0,856.0
420.0,5.0,377.0,865.0
421.0,5.0,380.0,860.0
422.0,5.0,388.0,865.0
423.0,5.0,390.0,448.0
424.0,5.0,395.0,448.0
425.0,5.0,395.0,531.0
426.0,5.0,457.0,817.0
427.0,5.0,463.0,786.0
428.0,5.0,463.0,797.0
429.0,5.0,478.0,734.0
430.0,5.0,482.0,689.0
431.0,5.0,487.0,526.0
432.0,5.0,489.0,680.0
433.0,5.0,493.0,661.0
434.0,5.0,500.0,690.0
435.0,5.0,509.0,649.0
436.0,6.0,153.0,552.0
437.0,6.0,154.0,557.0
438.0,6.0,157.0,537.0
439.0,6.0,160.0,600.0
440.0,6.0,160.0,607.0
441.0,6.0,161.0,527.0
442.0,6.0,168.0,622.0
443.0,6.0,177.0,496.0
444.0,6.0,178.0,643.0
445.0,6.0,189.0,479.0
446.0,6.0,193.0,664.0
447.0,6.0,195.0,620.0
448.0,6.0,197.0,678.0
449.0,6.0,206.0,462.0
450.0,6.0,213.0,703.0
451.0,6.0,221.0,721.0
452.0,6.0,224.0,728.0
453.0,6.0,232.0,733.0
454.0,6.0,251.0,455.0
455.0,6.0,255.0,437.0
456.0,6.0,255.0,445.0
457.0,6.0,263.0,439.0
458.0,6.0,269.0,794.0
459.0,6.0,274.0,799.0
460.0,6.0,277.0,802.0
461.0,6.0,284.0,434.0
462.0,6.0,319.0,838.0
463.0,6.0,369.0,450.0
464.0,6.0,388.0,611.0
465.0,6.0,396.0,864.0
466.0,6.0,406.0,864.0
467.0,6.0,417.0,514.0
468.0,6.0,436.0,739.0
469.0,6.0,448.0,833.0
470.0,6.0,458.0,793.0
471.0,6.0,463.0,690.0
472.0,6.0,472.0,504.0
473.0,6.0,483.0,677.0
474.0,6.0,483.0,744.0
475.0,6.0,489.0,542.0
476.0,6.0,491.0,537.0
477.0,6.0,494.0,648.0
478.0,6.0,495.0,673.0
479.0,6.0,504.0,606.0
480.0,7.0,151.0,568.0
481.0,7.0,159.0,546.0
482.0,7.0,168.0,523.0
483.0,7.0,172.0,628.0
484.0,7.0,177.0,637.0
485.0,7.0,184.0,486.0
486.0,7.0,184.0,639.0
487.0,7.0,193.0,654.0
488.0,7.0,199.0,468.0
489.0,7.0,200.0,672.0
490.0,7.0,208.0,461.0
491.0,7.0,219.0,457.0
492.0,7.0,224.0,465.0
493.0,7.0,237.0,454.0
494.0,7.0,248.0,703.0
495.0,7.0,252.0,484.0
496.0,7.0,254.0,706.0
497.0,7.0,254.0,762.0
498.0,7.0,259.0,466.0
499.0,7.0,259.0,480.0
500.0,7.0,259.0,772.0
501.0,7.0,260.0,472.0
502.0,7.0,262.0,461.0
503.0,7.0,265.0,454.0
504.0,7.0,269.0,463.0
505.0,7.0,285.0,458.0
506.0,7.0,291.0,467.0
507.0,7.0,296.0,458.0
508.0,7.0,301.0,499.0
509.0,7.0,306.0,827.0
510.0,7.0,307.0,793.0
511.0,7.0,316.0,810.0
512.0,7.0,321.0,435.0
513.0,7.0,327.0,843.0
514.0,7.0,328.0,456.0
515.0,7.0,332.0,831.0
516.0,7.0,341.0,457.0
517.0,7.0,348.0,468.0
518.0,7.0,368.0,464.0
519.0,7.0,371.0,862.0
520.0,7.0,383.0,861.0
521.0,7.0,393.0,536.0
522.0,7.0,394.0,481.0
523.0,7.0,395.0,498.0
524.0,7.0,401.0,561.0
525.0,7.0,402.0,549.0
526.0,7.0,403.0,494.0
527.0,7.0,411.0,861.0
528.0,7.0,413.0,503.0
529.0,7.0,416.0,528.0
530.0,7.0,422.0,855.0
531.0,7.0,424.0,549.0
532.0,7.0,427.0,486.0
533.0,7.0,430.0,567.0
534.0,7.0,443.0,834.0
535.0,7.0,447.0,698.0
536.0,7.0,453.0,691.0
537.0,7.0,455.0,534.0
538.0,7.0,455.0,720.0
539.0,7.0,455.0,766.0
540.0,7.0,457.0,775.0
541.0,7.0,458.0,778.0
542.0,7.0,460.0,753.0
543.0,7.0,464.0,658.0
544.0,7.0,467.0,613.0
545.0,7.0,469.0,561.0
546.0,7.0,470.0,639.0
547.0,7.0,473.0,527.0
548.0,7.0,479.0,668.0
549.0,7.0,481.0,653.0
550.0,7.0,482.0,675.0
551.0,8.0,168.0,563.0
552.0,8.0,172.0,538.0
553.0,8.0,174.0,581.0
554.0,8.0,178.0,602.0
555.0,8.0,180.0,588.0
556.0,8.0,180.0,626.0
557.0,8.0,184.0,597.0
558.0,8.0,188.0,612.0
559.0,8.0,190.0,623.0
560.0,8.0,193.0,492.0
561.0,8.0,194.0,639.0
562.0,8.0,197.0,622.0
563.0,8.0,199.0,475.0
564.0,8.0,200.0,646.0
565.0,8.0,201.0,658.0
566.0,8.0,204.0,637.0
567.0,8.0,207.0,653.0
568.0,8.0,209.0,666.0
569.0,8.0,212.0,679.0
570.0,8.0,218.0,474.0
571.0,8.0,221.0,657.0
572.0,8.0,224.0,482.0
573.0,8.0,237.0,707.0
574.0,8.0,244.0,665.0
575.0,8.0,246.0,745.0
576.0,8.0,247.0,738.0
577.0,8.0,254.0,493.0
578.0,8.0,260.0,753.0
579.0,8.0,264.0,504.0
580.0,8.0,264.0,744.0
581.0,8.0,266.0,740.0
582.0,8.0,268.0,774.0
583.0,8.0,272.0,766.0
584.0,8.0,273.0,784.0
585.0,8.0,278.0,790.0
586.0,8.0,280.0,514.0
587.0,8.0,282.0,795.0
588.0,8.0,283.0,790.0
589.0,8.0,284.0,780.0
590.0,8.0,286.0,774.0
591.0,8.0,291.0,786.0
592.0,8.0,292.0,494.0
593.0,8.0,293.0,771.0
594.0,8.0,293.0,810.0
595.0,8.0,294.0,777.0
596.0,8.0,299.0,793.0
597.0,8.0,300.0,776.0
598.0,8.0,307.0,783.0
599.0,8.0,307.0,809.0
600.0,8.0,312.0,501.0
601.0,8.0,316.0,500.0
602.0,8.0,322.0,821.0
603.0,8.0,336.0,839.0
604.0,8.0,337.0,832.0
605.0,8.0,347.0,533.0
606.0,8.0,351.0,536.0
607.0,8.0,368.0,570.0
608.0,8.0,375.0,564.0
609.0,8.0,391.0,581.0
610.0,8.0,394.0,601.0
611.0,8.0,395.0,588.0
612.0,8.0,412.0,595.0
613.0,8.0,419.0,719.0
614.0,8.0,426.0,750.0
615.0,8.0,429.0,847.0
616.0,8.0,432.0,622.0
617.0,8.0,433.0,701.0
618.0,8.0,434.0,754.0
619.0,8.0,438.0,783.0
620.0,8.0,450.0,674.0
621.0,8.0,453.0,620.0
622.0,8.0,488.0,580.0
623.0,9.0,173.0,531.0
624.0,9.0,173.0,567.0
625.0,9.0,181.0,513.0
626.0,9.0,181.0,534.0
627.0,9.0,188.0,513.0
628.0,9.0,194.0,592.0
629.0,9.0,200.0,606.0
630.0,9.0,200.0,620.0
631.0,9.0,213.0,516.0
632.0,9.0,214.0,491.0
633.0,9.0,215.0,645.0
634.0,9.0,216.0,511.0
635.0,9.0,219.0,640.0
636.0,9.0,219.0,683.0
637.0,9.0,220.0,653.0
638.0,9.0,226.0,672.0
639.0,9.0,234.0,668.0
640.0,9.0,234.0,676.0
641.0,9.0,234.0,687.0
642.0,9.0,239.0,498.0
643.0,9.0,241.0,677.0
644.0,9.0,244.0,703.0
645.0,9.0,248.0,717.0
646.0,9.0,250.0,499.0
647.0,9.0,251.0,502.0
648.0,9.0,251.0,715.0
649.0,9.0,251.0,725.0
650.0,9.0,257.0,718.0
651.0,9.0,264.0,514.0
652.0,9.0,265.0,733.0
653.0,9.0,270.0,511.0
654.0,9.0,284.0,766.0
655.0,9.0,291.0,761.0
656.0,9.0,309.0,514.0
657.0,9.0,317.0,788.0
658.0,9.0,352.0,578.0
659.0,9.0,352.0,833.0
660.0,9.0,375.0,617.0
661.0,9.0,382.0,619.0
662.0,9.0,401.0,856.0
663.0,9.0,402.0,737.0
664.0,9.0,405.0,852.0
665.0,9.0,410.0,754.0
666.0,9.0,412.0,708.0
667.0,9.0,414.0,848.0
668.0,9.0,420.0,618.0
669.0,9.0,422.0,628.0
670.0,9.0,426.0,652.0
671.0,9.0,430.0,829.0
672.0,9.0,431.0,802.0
673.0,9.0,432.0,695.0
674.0,9.0,432.0,819.0
675.0,9.0,435.0,714.0
676.0,9.0,445.0,672.0
677.0,10.0,180.0,562.0
678.0,10.0,182.0,554.0
679.0,10.0,185.0,567.0
680.0,10.0,188.0,546.0
681.0,10.0,189.0,536.0
682.0,10.0,189.0,576.0
683.0,10.0,192.0,583.0
684.0,10.0,196.0,579.0
685.0,10.0,197.0,521.0
686.0,10.0,197.0,545.0
687.0,10.0,200.0,555.0
688.0,10.0,201.0,587.0
689.0,10.0,206.0,529.0
690.0,10.0,207.0,514.0
691.0,10.0,207.0,611.0
692.0,10.0,209.0,494.0
693.0,10.0,219.0,534.0
694.0,10.0,235.0,659.0
695.0,10.0,237.0,514.0
696.0,10.0,242.0,526.0
697.0,10.0,247.0,681.0
698.0,10.0,258.0,527.0
699.0,10.0,260.0,719.0
700.0,10.0,265.0,710.0
701.0,10.0,276.0,536.0
702.0,10.0,277.0,740.0
703.0,10.0,280.0,527.0
704.0,10.0,287.0,744.0
705.0,10.0,302.0,530.0
706.0,10.0,304.0,527.0
707.0,10.0,330.0,794.0
708.0,10.0,340.0,597.0
709.0,10.0,342.0,623.0
710.0,10.0,344.0,587.0
711.0,10.0,352.0,633.0
712.0,10.0,354.0,616.0
713.0,10.0,361.0,641.0
714.0,10.0,374.0,846.0
715.0,10.0,382.0,708.0
716.0,10.0,389.0,626.0
717.0,10.0,389.0,632.0
718.0,10.0,393.0,699.0
719.0,10.0,393.0,780.0
720.0,10.0,396.0,733.0
721.0,10.0,398.0,632.0
722.0,10.0,398.0,846.0
723.0,10.0,405.0,764.0
724.0,10.0,406.0,649.0
725.0,10.0,408.0,719.0
726.0,10.0,410.0,680.0
727.0,10.0,414.0,806.0
728.0,10.0,423.0,810.0
729.0,10.0,423.0,831.0
730.0,10.0,426.0,674.0
731.0,10.0,431.0,760.0
732.0,11.0,198.0,566.0
733.0,11.0,206.0,593.0
734.0,11.0,210.0,536.0
735.0,11.0,210.0,572.0
736.0,11.0,212.0,562.0
737.0,11.0,214.0,577.0
738.0,11.0,215.0,609.0
739.0,11.0,218.0,627.0
740.0,11.0,219.0,631.0
741.0,11.0,221.0,553.0
742.0,11.0,222.0,626.0
743.0,11.0,230.0,649.0
744.0,11.0,233.0,628.0
745.0,11.0,237.0,653.0
746.0,11.0,238.0,656.0
747.0,11.0,245.0,643.0
748.0,11.0,247.0,538.0
749.0,11.0,251.0,542.0
750.0,11.0,260.0,696.0
751.0,11.0,271.0,622.0
752.0,11.0,284.0,719.0
753.0,11.0,294.0,538.0
754.0,11.0,302.0,553.0
755.0,11.0,305.0,548.0
756.0,11.0,317.0,617.0
757.0,11.0,322.0,602.0
758.0,11.0,335.0,785.0
759.0,11.0,338.0,597.0
760.0,11.0,341.0,802.0
761.0,11.0,369.0,823.0
762.0,11.0,373.0,751.0
763.0,11.0,375.0,821.0
764.0,11.0,375.0,835.0
765.0,11.0,380.0,761.0
766.0,11.0,382.0,652.0
767.0,11.0,383.0,683.0
768.0,11.0,384.0,764.0
769.0,11.0,387.0,842.0
770.0,11.0,388.0,832.0
771.0,11.0,395.0,791.0
772.0,11.0,400.0,662.0
773.0,11.0,403.0,774.0
774.0,11.0,405.0,783.0
775.0,11.0,414.0,810.0
776.0,12.0,212.0,596.0
777.0,12.0,214.0,582.0
778.0,12.0,215.0,568.0
779.0,12.0,219.0,604.0
780.0,12.0,221.0,613.0
781.0,12.0,222.0,565.0
782.0,12.0,224.0,602.0
783.0,12.0,224.0,638.0
784.0,12.0,228.0,609.0
785.0,12.0,228.0,623.0
786.0,12.0,233.0,633.0
787.0,12.0,237.0,561.0
788.0,12.0,237.0,645.0
789.0,12.0,238.0,574.0
790.0,12.0,239.0,631.0
791.0,12.0,240.0,637.0
792.0,12.0,243.0,655.0
793.0,12.0,249.0,650.0
794.0,12.0,257.0,673.0
795.0,12.0,269.0,554.0
796.0,12.0,273.0,694.0
797.0,12.0,277.0,702.0
798.0,12.0,288.0,723.0
799.0,12.0,290.0,575.0
800.0,12.0,291.0,734.0
801.0,12.0,295.0,736.0
802.0,12.0,297.0,593.0
803.0,12.0,299.0,652.0
804.0,12.0,300.0,745.0
805.0,12.0,301.0,738.0
806.0,12.0,302.0,659.0
807.0,12.0,307.0,750.0
808.0,12.0,308.0,617.0
809.0,12.0,309.0,612.0
810.0,12.0,309.0,729.0
811.0,12.0,309.0,735.0
812.0,12.0,309.0,755.0
813.0,12.0,314.0,584.0
814.0,12.0,315.0,731.0
815.0,12.0,319.0,627.0
816.0,12.0,330.0,712.0
817.0,12.0,334.0,718.0
818.0,12.0,336.0,772.0
819.0,12.0,341.0,777.0
820.0,12.0,342.0,659.0
821.0,12.0,342.0,736.0
822.0,12.0,342.0,783.0
823.0,12.0,347.0,793.0
824.0,12.0,349.0,705.0
825.0,12.0,350.0,774.0
826.0,12.0,358.0,670.0
827.0,12.0,361.0,767.0
828.0,12.0,361.0,807.0
829.0,12.0,366.0,761.0
830.0,12.0,367.0,811.0
831.0,12.0,369.0,743.0
832.0,12.0,372.0,800.0
833.0,12.0,374.0,774.0
834.0,12.0,375.0,766.0
835.0,12.0,375.0,810.0
836.0,12.0,380.0,777.0
837.0,12.0,383.0,772.0
838.0,12.0,384.0,808.0
839.0,12.0,388.0,777.0
840.0,12.0,389.0,806.0
841.0,13.0,246.0,569.0
842.0,13.0,246.0,608.0
843.0,13.0,251.0,616.0
844.0,13.0,253.0,631.0
845.0,13.0,260.0,645.0
846.0,13.0,261.0,634.0
847.0,13.0,262.0,658.0
848.0,13.0,264.0,594.0
849.0,13.0,266.0,653.0
850.0,13.0,269.0,642.0
851.0,13.0,271.0,668.0
852.0,13.0,277.0,694.0
853.0,13.0,280.0,656.0
854.0,13.0,280.0,663.0
855.0,13.0,284.0,688.0
856.0,13.0,287.0,651.0
857.0,13.0,287.0,698.0
858.0,13.0,288.0,682.0
859.0,13.0,290.0,584.0
860.0,13.0,293.0,697.0
861.0,13.0,297.0,663.0
862.0,13.0,298.0,732.0
863.0,13.0,300.0,647.0
864.0,13.0,300.0,722.0
865.0,13.0,306.0,703.0
866.0,13.0,307.0,663.0
867.0,13.0,308.0,642.0
868.0,13.0,309.0,674.0
869.0,13.0,311.0,699.0
870.0,13.0,314.0,662.0
871.0,13.0,316.0,705.0
